,Date,25,Active_power
662,07-06-18,11:00:00 PM,150.0
663,07-06-18,11:15:00 PM,0.0
664,07-06-18,11:30:00 PM,0.0
665,07-06-18,11:45:00 PM,0.0
666,08-06-18,12:00:00 AM,0.0
667,08-06-18,12:15:00 AM,60.0
668,08-06-18,12:30:00 AM,60.0
669,08-06-18,12:45:00 AM,60.0
670,08-06-18,1:00:00 AM,60.0
671,08-06-18,1:15:00 AM,0.0
672,08-06-18,1:30:00 AM,0.0
673,08-06-18,1:45:00 AM,0.0
674,08-06-18,2:00:00 AM,0.0
675,08-06-18,2:15:00 AM,60.0
676,08-06-18,2:30:00 AM,60.0
677,08-06-18,2:45:00 AM,60.0
678,08-06-18,3:00:00 AM,60.0
679,08-06-18,3:15:00 AM,60.0
680,08-06-18,3:30:00 AM,60.0
681,08-06-18,3:45:00 AM,60.0
682,08-06-18,4:00:00 AM,60.0
683,08-06-18,4:15:00 AM,60.0
684,08-06-18,4:30:00 AM,60.0
685,08-06-18,4:45:00 AM,60.0
686,08-06-18,5:00:00 AM,60.0
687,08-06-18,5:15:00 AM,0.0
688,08-06-18,5:30:00 AM,0.0
689,08-06-18,5:45:00 AM,0.0
690,08-06-18,6:00:00 AM,0.0
691,08-06-18,6:15:00 AM,90.0
692,08-06-18,6:30:00 AM,0.0
693,08-06-18,6:45:00 AM,0.0
694,08-06-18,7:00:00 AM,0.0
695,08-06-18,7:15:00 AM,0.0
696,08-06-18,7:30:00 AM,0.0
697,08-06-18,7:45:00 AM,0.0
698,08-06-18,8:00:00 AM,0.0
699,08-06-18,8:15:00 AM,0.0
700,08-06-18,8:30:00 AM,0.0
701,08-06-18,8:45:00 AM,0.0
702,08-06-18,9:00:00 AM,0.0
703,08-06-18,9:15:00 AM,0.0
704,08-06-18,9:30:00 AM,0.0
705,08-06-18,9:45:00 AM,0.0
706,08-06-18,10:00:00 AM,0.0
707,08-06-18,10:15:00 AM,0.0
708,08-06-18,10:30:00 AM,0.0
709,08-06-18,10:45:00 AM,0.0
710,08-06-18,11:00:00 AM,0.0
711,08-06-18,11:15:00 AM,0.0
712,08-06-18,11:30:00 AM,0.0
713,08-06-18,11:45:00 AM,0.0
714,08-06-18,12:00:00 PM,0.0
715,08-06-18,12:15:00 PM,0.0
716,08-06-18,12:30:00 PM,0.0
717,08-06-18,12:45:00 PM,0.0
718,08-06-18,1:00:00 PM,0.0
719,08-06-18,1:15:00 PM,0.0
720,08-06-18,1:30:00 PM,0.0
721,08-06-18,1:45:00 PM,0.0
722,08-06-18,2:00:00 PM,0.0
723,08-06-18,2:15:00 PM,0.0
724,08-06-18,2:30:00 PM,0.0
725,08-06-18,2:45:00 PM,0.0
726,08-06-18,3:00:00 PM,0.0
727,08-06-18,3:15:00 PM,0.0
728,08-06-18,3:30:00 PM,0.0
729,08-06-18,3:45:00 PM,0.0
730,08-06-18,4:00:00 PM,0.0
731,08-06-18,4:15:00 PM,0.0
732,08-06-18,4:30:00 PM,0.0
733,08-06-18,4:45:00 PM,780.0
734,08-06-18,5:00:00 PM,0.0
735,08-06-18,5:15:00 PM,0.0
736,08-06-18,5:30:00 PM,0.0
737,08-06-18,5:45:00 PM,0.0
738,08-06-18,6:00:00 PM,30.0
739,08-06-18,6:15:00 PM,0.0
740,08-06-18,6:30:00 PM,0.0
741,08-06-18,6:45:00 PM,0.0
742,08-06-18,7:00:00 PM,0.0
743,08-06-18,7:15:00 PM,0.0
744,08-06-18,7:30:00 PM,0.0
745,08-06-18,7:45:00 PM,0.0
746,08-06-18,8:00:00 PM,0.0
747,08-06-18,8:15:00 PM,210.00000000000003
748,08-06-18,8:30:00 PM,180.0
749,08-06-18,8:45:00 PM,150.0
750,08-06-18,9:00:00 PM,150.0
751,08-06-18,9:15:00 PM,0.0
752,08-06-18,9:30:00 PM,0.0
753,08-06-18,9:45:00 PM,0.0
754,08-06-18,10:00:00 PM,0.0
755,08-06-18,10:15:00 PM,180.0
756,08-06-18,10:30:00 PM,210.00000000000003
757,08-06-18,10:45:00 PM,180.0
758,08-06-18,11:00:00 PM,150.0
759,08-06-18,11:15:00 PM,30.0
760,08-06-18,11:30:00 PM,30.0
761,08-06-18,11:45:00 PM,30.0
762,09-06-18,12:00:00 AM,30.0
763,09-06-18,12:15:00 AM,0.0
764,09-06-18,12:30:00 AM,0.0
765,09-06-18,12:45:00 AM,0.0
766,09-06-18,1:00:00 AM,0.0
767,09-06-18,1:15:00 AM,0.0
768,09-06-18,1:30:00 AM,0.0
769,09-06-18,1:45:00 AM,0.0
770,09-06-18,2:00:00 AM,0.0
771,09-06-18,2:15:00 AM,30.0
772,09-06-18,2:30:00 AM,30.0
773,09-06-18,2:45:00 AM,30.0
774,09-06-18,3:00:00 AM,30.0
775,09-06-18,3:15:00 AM,30.0
776,09-06-18,3:30:00 AM,30.0
777,09-06-18,3:45:00 AM,30.0
778,09-06-18,4:00:00 AM,30.0
779,09-06-18,4:15:00 AM,30.0
780,09-06-18,4:30:00 AM,30.0
781,09-06-18,4:45:00 AM,30.0
782,09-06-18,5:00:00 AM,30.0
783,09-06-18,5:15:00 AM,0.0
784,09-06-18,5:30:00 AM,0.0
785,09-06-18,5:45:00 AM,0.0
786,09-06-18,6:00:00 AM,0.0
787,09-06-18,6:15:00 AM,0.0
788,09-06-18,6:30:00 AM,0.0
789,09-06-18,6:45:00 AM,0.0
790,09-06-18,7:00:00 AM,0.0
791,09-06-18,7:15:00 AM,0.0
792,09-06-18,7:30:00 AM,0.0
793,09-06-18,7:45:00 AM,0.0
794,09-06-18,8:00:00 AM,0.0
795,09-06-18,8:15:00 AM,0.0
796,09-06-18,8:30:00 AM,0.0
797,09-06-18,8:45:00 AM,0.0
798,09-06-18,9:00:00 AM,0.0
799,09-06-18,9:15:00 AM,0.0
800,09-06-18,9:30:00 AM,0.0
801,09-06-18,9:45:00 AM,0.0
802,09-06-18,10:00:00 AM,0.0
803,09-06-18,10:15:00 AM,0.0
804,09-06-18,10:30:00 AM,0.0
805,09-06-18,10:45:00 AM,0.0
806,09-06-18,11:00:00 AM,0.0
807,09-06-18,11:15:00 AM,0.0
808,09-06-18,11:30:00 AM,0.0
809,09-06-18,11:45:00 AM,0.0
810,09-06-18,12:00:00 PM,0.0
811,09-06-18,12:15:00 PM,0.0
812,09-06-18,12:30:00 PM,0.0
813,09-06-18,12:45:00 PM,0.0
814,09-06-18,1:00:00 PM,0.0
815,09-06-18,1:15:00 PM,0.0
816,09-06-18,1:30:00 PM,0.0
817,09-06-18,1:45:00 PM,0.0
818,09-06-18,2:00:00 PM,780.0
819,09-06-18,2:15:00 PM,0.0
820,09-06-18,2:30:00 PM,0.0
821,09-06-18,2:45:00 PM,0.0
822,09-06-18,3:00:00 PM,0.0
823,09-06-18,3:15:00 PM,0.0
824,09-06-18,3:30:00 PM,0.0
825,09-06-18,3:45:00 PM,0.0
826,09-06-18,4:00:00 PM,0.0
827,09-06-18,4:15:00 PM,0.0
828,09-06-18,4:30:00 PM,0.0
829,09-06-18,4:45:00 PM,0.0
830,09-06-18,5:00:00 PM,0.0
831,09-06-18,5:15:00 PM,0.0
832,09-06-18,5:30:00 PM,0.0
833,09-06-18,5:45:00 PM,0.0
834,09-06-18,6:00:00 PM,0.0
835,09-06-18,6:15:00 PM,0.0
836,09-06-18,6:30:00 PM,0.0
837,09-06-18,6:45:00 PM,0.0
838,09-06-18,7:00:00 PM,0.0
839,09-06-18,7:15:00 PM,150.0
840,09-06-18,7:30:00 PM,270.0
841,09-06-18,7:45:00 PM,300.0
842,09-06-18,8:00:00 PM,180.0
843,09-06-18,9:15:00 PM,210.00000000000003
844,09-06-18,9:30:00 PM,240.0
845,09-06-18,9:45:00 PM,240.0
846,09-06-18,10:00:00 PM,210.00000000000003
847,09-06-18,10:15:00 PM,0.0
848,09-06-18,10:30:00 PM,0.0
849,09-06-18,10:45:00 PM,0.0
850,09-06-18,11:00:00 PM,0.0
851,09-06-18,11:15:00 PM,30.0
852,09-06-18,11:30:00 PM,30.0
853,09-06-18,11:45:00 PM,30.0
854,10-06-18,12:00:00 AM,30.0
855,10-06-18,12:15:00 AM,30.0
856,10-06-18,12:30:00 AM,30.0
857,10-06-18,12:45:00 AM,30.0
858,10-06-18,1:00:00 AM,30.0
859,10-06-18,1:15:00 AM,30.0
860,10-06-18,1:30:00 AM,30.0
861,10-06-18,1:45:00 AM,30.0
862,10-06-18,2:00:00 AM,30.0
863,10-06-18,2:15:00 AM,0.0
864,10-06-18,2:30:00 AM,0.0
865,10-06-18,2:45:00 AM,0.0
866,10-06-18,3:00:00 AM,0.0
867,10-06-18,3:15:00 AM,30.0
868,10-06-18,3:30:00 AM,30.0
869,10-06-18,3:45:00 AM,30.0
870,10-06-18,4:00:00 AM,30.0
871,10-06-18,4:15:00 AM,30.0
872,10-06-18,4:30:00 AM,30.0
873,10-06-18,4:45:00 AM,30.0
874,10-06-18,5:00:00 AM,30.0
875,10-06-18,5:15:00 AM,0.0
876,10-06-18,5:30:00 AM,0.0
877,10-06-18,5:45:00 AM,0.0
878,10-06-18,6:00:00 AM,0.0
879,10-06-18,6:15:00 AM,0.0
880,10-06-18,6:30:00 AM,0.0
881,10-06-18,6:45:00 AM,0.0
882,10-06-18,7:00:00 AM,0.0
883,10-06-18,7:15:00 AM,0.0
884,10-06-18,7:30:00 AM,0.0
885,10-06-18,7:45:00 AM,0.0
886,10-06-18,8:00:00 AM,0.0
887,10-06-18,8:15:00 AM,0.0
888,10-06-18,8:30:00 AM,0.0
889,10-06-18,8:45:00 AM,0.0
890,10-06-18,9:00:00 AM,0.0
891,10-06-18,9:15:00 AM,0.0
892,10-06-18,9:30:00 AM,0.0
893,10-06-18,9:45:00 AM,0.0
894,10-06-18,10:00:00 AM,0.0
895,10-06-18,10:15:00 AM,0.0
896,10-06-18,10:30:00 AM,0.0
897,10-06-18,10:45:00 AM,0.0
898,10-06-18,11:00:00 AM,0.0
899,10-06-18,11:15:00 AM,0.0
900,10-06-18,11:30:00 AM,0.0
901,10-06-18,11:45:00 AM,0.0
902,10-06-18,12:00:00 PM,869.9999999999999
903,10-06-18,12:15:00 PM,0.0
904,10-06-18,12:30:00 PM,0.0
905,10-06-18,12:45:00 PM,0.0
906,10-06-18,1:00:00 PM,0.0
907,10-06-18,1:15:00 PM,0.0
908,10-06-18,1:30:00 PM,0.0
909,10-06-18,1:45:00 PM,0.0
910,10-06-18,2:00:00 PM,0.0
911,10-06-18,2:15:00 PM,0.0
912,10-06-18,2:30:00 PM,0.0
913,10-06-18,2:45:00 PM,0.0
914,10-06-18,3:00:00 PM,0.0
915,10-06-18,3:15:00 PM,0.0
916,10-06-18,3:30:00 PM,0.0
917,10-06-18,3:45:00 PM,0.0
918,10-06-18,4:00:00 PM,0.0
919,10-06-18,4:15:00 PM,0.0
920,10-06-18,4:30:00 PM,0.0
921,10-06-18,4:45:00 PM,0.0
922,10-06-18,5:00:00 PM,0.0
923,10-06-18,5:15:00 PM,0.0
924,10-06-18,5:30:00 PM,0.0
925,10-06-18,5:45:00 PM,30.0
926,10-06-18,6:00:00 PM,30.0
927,10-06-18,6:15:00 PM,30.0
928,10-06-18,6:30:00 PM,60.0
929,10-06-18,6:45:00 PM,1200.0
930,10-06-18,7:00:00 PM,2610.0
931,10-06-18,7:15:00 PM,0.0
932,10-06-18,7:30:00 PM,0.0
933,10-06-18,7:45:00 PM,0.0
934,10-06-18,8:00:00 PM,0.0
935,10-06-18,8:15:00 PM,150.0
936,10-06-18,8:30:00 PM,150.0
937,10-06-18,8:45:00 PM,150.0
938,10-06-18,9:00:00 PM,150.0
939,10-06-18,9:15:00 PM,150.0
940,10-06-18,9:30:00 PM,150.0
941,10-06-18,9:45:00 PM,150.0
942,10-06-18,10:00:00 PM,150.0
943,10-06-18,10:15:00 PM,0.0
944,10-06-18,10:30:00 PM,0.0
945,10-06-18,10:45:00 PM,0.0
946,10-06-18,11:00:00 PM,0.0
947,10-06-18,11:15:00 PM,30.0
948,10-06-18,11:30:00 PM,30.0
949,10-06-18,11:45:00 PM,30.0
950,11-06-18,12:00:00 AM,30.0
951,11-06-18,12:15:00 AM,30.0
952,11-06-18,12:30:00 AM,30.0
953,11-06-18,12:45:00 AM,30.0
954,11-06-18,1:00:00 AM,30.0
955,11-06-18,1:15:00 AM,30.0
956,11-06-18,1:30:00 AM,30.0
957,11-06-18,1:45:00 AM,30.0
958,11-06-18,2:00:00 AM,30.0
959,11-06-18,2:15:00 AM,30.0
960,11-06-18,2:30:00 AM,30.0
961,11-06-18,2:45:00 AM,30.0
962,11-06-18,3:00:00 AM,30.0
963,11-06-18,3:15:00 AM,30.0
964,11-06-18,3:30:00 AM,30.0
965,11-06-18,3:45:00 AM,30.0
966,11-06-18,4:00:00 AM,30.0
967,11-06-18,4:15:00 AM,30.0
968,11-06-18,4:30:00 AM,30.0
969,11-06-18,4:45:00 AM,30.0
970,11-06-18,5:00:00 AM,30.0
971,11-06-18,5:15:00 AM,30.0
972,11-06-18,5:30:00 AM,30.0
973,11-06-18,5:45:00 AM,990.0
974,11-06-18,6:00:00 AM,90.0
975,11-06-18,6:15:00 AM,90.0
976,11-06-18,6:30:00 AM,60.0
977,11-06-18,6:45:00 AM,0.0
978,11-06-18,7:00:00 AM,0.0
979,11-06-18,8:00:00 AM,0.0
980,11-06-18,8:15:00 AM,0.0
981,11-06-18,8:30:00 AM,0.0
982,11-06-18,8:45:00 AM,0.0
983,11-06-18,9:00:00 AM,0.0
984,11-06-18,9:15:00 AM,0.0
985,11-06-18,9:30:00 AM,0.0
986,11-06-18,9:45:00 AM,0.0
987,11-06-18,10:00:00 AM,0.0
988,11-06-18,10:15:00 AM,0.0
989,11-06-18,10:30:00 AM,0.0
990,11-06-18,10:45:00 AM,0.0
991,11-06-18,11:00:00 AM,0.0
992,11-06-18,11:15:00 AM,0.0
993,11-06-18,11:30:00 AM,0.0
994,11-06-18,11:45:00 AM,0.0
995,11-06-18,12:00:00 PM,0.0
996,11-06-18,12:15:00 PM,0.0
997,11-06-18,12:30:00 PM,0.0
998,11-06-18,12:45:00 PM,0.0
999,11-06-18,1:00:00 PM,0.0
1000,11-06-18,1:15:00 PM,0.0
1001,11-06-18,1:30:00 PM,0.0
1002,11-06-18,1:45:00 PM,0.0
1003,11-06-18,2:00:00 PM,0.0
1004,11-06-18,2:15:00 PM,0.0
1005,11-06-18,2:30:00 PM,0.0
1006,11-06-18,2:45:00 PM,0.0
1007,11-06-18,3:00:00 PM,0.0
1008,11-06-18,3:15:00 PM,0.0
1009,11-06-18,3:30:00 PM,0.0
1010,11-06-18,3:45:00 PM,0.0
1011,11-06-18,4:00:00 PM,0.0
1012,11-06-18,4:15:00 PM,0.0
1013,11-06-18,4:30:00 PM,0.0
1014,11-06-18,4:45:00 PM,0.0
1015,11-06-18,5:00:00 PM,0.0
1016,11-06-18,5:15:00 PM,0.0
1017,11-06-18,5:30:00 PM,0.0
1018,11-06-18,5:45:00 PM,0.0
1019,11-06-18,6:00:00 PM,0.0
1020,11-06-18,6:15:00 PM,0.0
1021,11-06-18,6:30:00 PM,0.0
1022,11-06-18,6:45:00 PM,0.0
1023,11-06-18,7:00:00 PM,0.0
1024,11-06-18,7:15:00 PM,0.0
1025,11-06-18,7:30:00 PM,0.0
1026,11-06-18,7:45:00 PM,0.0
1027,11-06-18,8:00:00 PM,0.0
1028,11-06-18,8:15:00 PM,0.0
1029,11-06-18,8:30:00 PM,0.0
1030,11-06-18,8:45:00 PM,0.0
1031,11-06-18,9:00:00 PM,0.0
1032,11-06-18,9:15:00 PM,0.0
1033,11-06-18,9:30:00 PM,0.0
1034,11-06-18,9:45:00 PM,0.0
1035,11-06-18,10:00:00 PM,0.0
1036,11-06-18,11:15:00 PM,0.0
1037,11-06-18,11:30:00 PM,0.0
1038,11-06-18,11:45:00 PM,0.0
1039,12-06-18,12:00:00 AM,0.0
1040,12-06-18,12:15:00 AM,30.0
1041,12-06-18,12:30:00 AM,30.0
1042,12-06-18,12:45:00 AM,30.0
1043,12-06-18,1:00:00 AM,30.0
1044,12-06-18,1:15:00 AM,0.0
1045,12-06-18,1:30:00 AM,0.0
1046,12-06-18,1:45:00 AM,0.0
1047,12-06-18,2:00:00 AM,0.0
1048,12-06-18,2:15:00 AM,30.0
1049,12-06-18,2:30:00 AM,30.0
1050,12-06-18,2:45:00 AM,30.0
1051,12-06-18,3:00:00 AM,30.0
1052,12-06-18,3:15:00 AM,30.0
1053,12-06-18,3:30:00 AM,30.0
1054,12-06-18,3:45:00 AM,30.0
1055,12-06-18,4:00:00 AM,30.0
1056,12-06-18,4:15:00 AM,30.0
1057,12-06-18,4:30:00 AM,30.0
1058,12-06-18,4:45:00 AM,30.0
1059,12-06-18,5:00:00 AM,30.0
1060,12-06-18,5:15:00 AM,30.0
1061,12-06-18,5:30:00 AM,30.0
1062,12-06-18,5:45:00 AM,960.0
1063,12-06-18,6:00:00 AM,90.0
1064,12-06-18,6:15:00 AM,0.0
1065,12-06-18,6:30:00 AM,0.0
1066,12-06-18,6:45:00 AM,0.0
1067,12-06-18,7:00:00 AM,0.0
1068,12-06-18,7:15:00 AM,0.0
1069,12-06-18,7:30:00 AM,0.0
1070,12-06-18,7:45:00 AM,0.0
1071,12-06-18,8:00:00 AM,0.0
1072,12-06-18,8:15:00 AM,0.0
1073,12-06-18,8:30:00 AM,0.0
1074,12-06-18,8:45:00 AM,0.0
1075,12-06-18,9:00:00 AM,0.0
1076,12-06-18,9:15:00 AM,0.0
1077,12-06-18,9:30:00 AM,0.0
1078,12-06-18,9:45:00 AM,0.0
1079,12-06-18,10:00:00 AM,0.0
1080,12-06-18,10:15:00 AM,0.0
1081,12-06-18,10:30:00 AM,0.0
1082,12-06-18,10:45:00 AM,0.0
1083,12-06-18,11:00:00 AM,0.0
1084,12-06-18,11:15:00 AM,0.0
1085,12-06-18,11:30:00 AM,0.0
1086,12-06-18,11:45:00 AM,0.0
1087,12-06-18,12:00:00 PM,0.0
1088,12-06-18,12:15:00 PM,0.0
1089,12-06-18,12:30:00 PM,0.0
1090,12-06-18,12:45:00 PM,0.0
1091,12-06-18,1:00:00 PM,0.0
1092,12-06-18,1:15:00 PM,0.0
1093,12-06-18,1:30:00 PM,0.0
1094,12-06-18,1:45:00 PM,0.0
1095,12-06-18,2:00:00 PM,0.0
1096,12-06-18,2:15:00 PM,0.0
1097,12-06-18,2:30:00 PM,0.0
1098,12-06-18,2:45:00 PM,0.0
1099,12-06-18,3:00:00 PM,0.0
1100,12-06-18,3:15:00 PM,0.0
1101,12-06-18,3:30:00 PM,0.0
1102,12-06-18,3:45:00 PM,0.0
1103,12-06-18,4:00:00 PM,0.0
1104,12-06-18,4:15:00 PM,1050.0
1105,12-06-18,4:30:00 PM,0.0
1106,12-06-18,4:45:00 PM,0.0
1107,12-06-18,5:00:00 PM,0.0
1108,12-06-18,5:15:00 PM,0.0
1109,12-06-18,5:30:00 PM,0.0
1110,12-06-18,5:45:00 PM,0.0
1111,12-06-18,6:00:00 PM,0.0
1112,12-06-18,6:15:00 PM,30.0
1113,12-06-18,6:30:00 PM,1860.0
1114,12-06-18,6:45:00 PM,2760.0
1115,12-06-18,7:00:00 PM,810.0
1116,12-06-18,7:15:00 PM,120.0
1117,12-06-18,7:30:00 PM,150.0
1118,12-06-18,7:45:00 PM,150.0
1119,12-06-18,8:00:00 PM,150.0
1120,12-06-18,8:15:00 PM,0.0
1121,12-06-18,8:30:00 PM,0.0
1122,12-06-18,8:45:00 PM,0.0
1123,12-06-18,9:00:00 PM,0.0
1124,12-06-18,9:15:00 PM,0.0
1125,12-06-18,9:30:00 PM,0.0
1126,12-06-18,9:45:00 PM,0.0
1127,12-06-18,10:00:00 PM,0.0
1128,12-06-18,10:15:00 PM,0.0
1129,12-06-18,10:30:00 PM,0.0
1130,12-06-18,10:45:00 PM,0.0
1131,12-06-18,11:00:00 PM,0.0
1132,12-06-18,11:15:00 PM,30.0
1133,12-06-18,11:30:00 PM,30.0
1134,12-06-18,11:45:00 PM,30.0
1135,13-06-18,12:00:00 AM,30.0
1136,13-06-18,12:15:00 AM,0.0
1137,13-06-18,12:30:00 AM,0.0
1138,13-06-18,12:45:00 AM,0.0
1139,13-06-18,1:00:00 AM,0.0
1140,13-06-18,1:15:00 AM,30.0
1141,13-06-18,1:30:00 AM,30.0
1142,13-06-18,1:45:00 AM,30.0
1143,13-06-18,2:00:00 AM,30.0
1144,13-06-18,2:15:00 AM,30.0
1145,13-06-18,2:30:00 AM,30.0
1146,13-06-18,2:45:00 AM,30.0
1147,13-06-18,3:00:00 AM,30.0
1148,13-06-18,3:15:00 AM,30.0
1149,13-06-18,3:30:00 AM,30.0
1150,13-06-18,3:45:00 AM,30.0
1151,13-06-18,4:00:00 AM,30.0
1152,13-06-18,4:15:00 AM,0.0
1153,13-06-18,4:30:00 AM,0.0
1154,13-06-18,4:45:00 AM,0.0
1155,13-06-18,5:00:00 AM,0.0
1156,13-06-18,5:15:00 AM,120.0
1157,13-06-18,5:30:00 AM,270.0
1158,13-06-18,5:45:00 AM,1050.0
1159,13-06-18,6:00:00 AM,90.0
1160,13-06-18,6:15:00 AM,0.0
1161,13-06-18,6:30:00 AM,0.0
1162,13-06-18,6:45:00 AM,0.0
1163,13-06-18,7:00:00 AM,0.0
1164,13-06-18,7:15:00 AM,0.0
1165,13-06-18,7:30:00 AM,0.0
1166,13-06-18,7:45:00 AM,0.0
1167,13-06-18,8:00:00 AM,0.0
1168,13-06-18,8:15:00 AM,0.0
1169,13-06-18,8:30:00 AM,0.0
1170,13-06-18,8:45:00 AM,0.0
1171,13-06-18,9:00:00 AM,0.0
1172,13-06-18,9:15:00 AM,0.0
1173,13-06-18,9:30:00 AM,0.0
1174,13-06-18,9:45:00 AM,0.0
1175,13-06-18,10:00:00 AM,0.0
1176,13-06-18,10:15:00 AM,0.0
1177,13-06-18,10:30:00 AM,0.0
1178,13-06-18,10:45:00 AM,0.0
1179,13-06-18,11:00:00 AM,0.0
1180,13-06-18,11:15:00 AM,0.0
1181,13-06-18,11:30:00 AM,0.0
1182,13-06-18,11:45:00 AM,0.0
1183,13-06-18,12:00:00 PM,0.0
1184,13-06-18,12:15:00 PM,0.0
1185,13-06-18,12:30:00 PM,0.0
1186,13-06-18,12:45:00 PM,0.0
1187,13-06-18,1:00:00 PM,150.0
1188,13-06-18,1:15:00 PM,180.0
1189,13-06-18,1:30:00 PM,180.0
1190,13-06-18,1:45:00 PM,180.0
1191,13-06-18,2:00:00 PM,90.0
1192,13-06-18,2:15:00 PM,0.0
1193,13-06-18,2:30:00 PM,0.0
1194,13-06-18,2:45:00 PM,0.0
1195,13-06-18,3:00:00 PM,0.0
1196,13-06-18,3:15:00 PM,0.0
1197,13-06-18,3:30:00 PM,0.0
1198,13-06-18,3:45:00 PM,0.0
1199,13-06-18,4:00:00 PM,0.0
1200,13-06-18,4:15:00 PM,0.0
1201,13-06-18,4:30:00 PM,0.0
1202,13-06-18,4:45:00 PM,0.0
1203,13-06-18,5:00:00 PM,0.0
1204,13-06-18,5:15:00 PM,0.0
1205,13-06-18,5:30:00 PM,1110.0
1206,13-06-18,5:45:00 PM,60.0
1207,13-06-18,6:00:00 PM,180.0
1208,13-06-18,6:15:00 PM,2700.0
1209,13-06-18,6:30:00 PM,90.0
1210,13-06-18,6:45:00 PM,120.0
1211,13-06-18,7:00:00 PM,120.0
1212,13-06-18,7:15:00 PM,150.0
1213,13-06-18,7:30:00 PM,150.0
1214,13-06-18,7:45:00 PM,150.0
1215,13-06-18,8:00:00 PM,150.0
1216,13-06-18,8:15:00 PM,0.0
1217,13-06-18,8:30:00 PM,0.0
1218,13-06-18,8:45:00 PM,0.0
1219,13-06-18,9:00:00 PM,0.0
1220,13-06-18,9:15:00 PM,210.00000000000003
1221,13-06-18,9:30:00 PM,210.00000000000003
1222,13-06-18,9:45:00 PM,180.0
1223,13-06-18,10:00:00 PM,930.0
1224,13-06-18,10:15:00 PM,360.0
1225,13-06-18,10:30:00 PM,150.0
1226,13-06-18,10:45:00 PM,150.0
1227,13-06-18,11:00:00 PM,150.0
1228,13-06-18,11:15:00 PM,150.0
1229,13-06-18,11:30:00 PM,90.0
1230,13-06-18,11:45:00 PM,30.0
1231,14-06-18,12:00:00 AM,90.0
1232,14-06-18,12:15:00 AM,90.0
1233,14-06-18,12:30:00 AM,90.0
1234,14-06-18,12:45:00 AM,90.0
1235,14-06-18,1:00:00 AM,90.0
1236,14-06-18,1:15:00 AM,0.0
1237,14-06-18,1:30:00 AM,0.0
1238,14-06-18,1:45:00 AM,0.0
1239,14-06-18,2:00:00 AM,0.0
1240,14-06-18,2:15:00 AM,0.0
1241,14-06-18,2:30:00 AM,0.0
1242,14-06-18,2:45:00 AM,0.0
1243,14-06-18,3:00:00 AM,0.0
1244,14-06-18,3:15:00 AM,90.0
1245,14-06-18,3:30:00 AM,90.0
1246,14-06-18,3:45:00 AM,90.0
1247,14-06-18,4:00:00 AM,90.0
1248,14-06-18,4:15:00 AM,90.0
1249,14-06-18,4:30:00 AM,90.0
1250,14-06-18,4:45:00 AM,90.0
1251,14-06-18,5:00:00 AM,90.0
1252,14-06-18,5:15:00 AM,0.0
1253,14-06-18,5:30:00 AM,0.0
1254,14-06-18,5:45:00 AM,0.0
1255,14-06-18,6:00:00 AM,0.0
1256,14-06-18,6:15:00 AM,150.0
1257,14-06-18,6:30:00 AM,60.0
1258,14-06-18,6:45:00 AM,1110.0
1259,14-06-18,7:00:00 AM,1920.0
1260,14-06-18,7:15:00 AM,0.0
1261,14-06-18,7:30:00 AM,0.0
1262,14-06-18,7:45:00 AM,0.0
1263,14-06-18,8:00:00 AM,0.0
1264,14-06-18,8:15:00 AM,0.0
1265,14-06-18,8:30:00 AM,0.0
1266,14-06-18,8:45:00 AM,0.0
1267,14-06-18,9:00:00 AM,0.0
1268,14-06-18,9:15:00 AM,0.0
1269,14-06-18,9:30:00 AM,0.0
1270,14-06-18,9:45:00 AM,0.0
1271,14-06-18,10:00:00 AM,0.0
1272,14-06-18,10:15:00 AM,0.0
1273,14-06-18,10:30:00 AM,0.0
1274,14-06-18,10:45:00 AM,0.0
1275,14-06-18,11:00:00 AM,0.0
1276,14-06-18,11:15:00 AM,0.0
1277,14-06-18,11:30:00 AM,0.0
1278,14-06-18,11:45:00 AM,0.0
1279,14-06-18,12:00:00 PM,0.0
1280,14-06-18,12:15:00 PM,0.0
1281,14-06-18,12:30:00 PM,0.0
1282,14-06-18,12:45:00 PM,0.0
1283,14-06-18,1:00:00 PM,0.0
1284,14-06-18,1:15:00 PM,0.0
1285,14-06-18,1:30:00 PM,0.0
1286,14-06-18,1:45:00 PM,0.0
1287,14-06-18,2:00:00 PM,0.0
1288,14-06-18,2:15:00 PM,0.0
1289,14-06-18,2:30:00 PM,0.0
1290,14-06-18,2:45:00 PM,0.0
1291,14-06-18,3:00:00 PM,0.0
1292,14-06-18,3:15:00 PM,0.0
1293,14-06-18,3:30:00 PM,0.0
1294,14-06-18,3:45:00 PM,0.0
1295,14-06-18,4:00:00 PM,0.0
1296,14-06-18,4:15:00 PM,0.0
1297,14-06-18,4:30:00 PM,0.0
1298,14-06-18,4:45:00 PM,0.0
1299,14-06-18,5:00:00 PM,0.0
1300,14-06-18,5:15:00 PM,0.0
1301,14-06-18,5:30:00 PM,0.0
1302,14-06-18,5:45:00 PM,0.0
1303,14-06-18,6:00:00 PM,0.0
1304,14-06-18,6:15:00 PM,30.0
1305,14-06-18,6:30:00 PM,90.0
1306,14-06-18,6:45:00 PM,150.0
1307,14-06-18,7:00:00 PM,540.0
1308,14-06-18,7:15:00 PM,0.0
1309,14-06-18,7:30:00 PM,0.0
1310,14-06-18,7:45:00 PM,0.0
